id,age,cartype,loanamount,deposit,area,apr,applicationoutcome,funded,age_bucket,depositratio,apr_pct
2657,42,SUV,9211.0,4371.0,urban,0.25,1,1,35-44,0.47454130930404137,25%
1132,65,Saloon,13947.0,4372.0,urban,0.2,1,1,55+,0.31347243134722064,20%
3836,22,Saloon,6933.0,4373.0,rural,0.0,0,0,<25,0.6307514784363722,0%
7607,62,SUV,12784.0,4374.0,urban,0.05,1,0,55+,0.34214643304127484,5%
9071,33,Convertible,17258.0,4375.0,rural,0.0,0,0,25-34,0.2535056205817445,0%
138,49,Saloon,12426.0,4375.0,urban,0.0,0,0,45-54,0.3520843392885601,0%
3096,59,SUV,11719.0,4375.0,rural,0.2,1,1,55+,0.37332536905876157,20%
6680,28,Convertible,11808.0,4376.0,urban,0.0,0,0,25-34,0.37059620596202825,0%
835,49,Convertible,11810.0,4376.0,urban,0.2,1,0,45-54,0.37053344623197537,20%
584,22,Saloon,14346.0,4377.0,rural,0.0,0,0,<25,0.3051024675867625,0%
5251,21,Convertible,9778.0,4378.0,rural,0.0,0,0,<25,0.4477398240948611,0%
8378,57,SUV,18777.0,4378.0,rural,0.25,1,0,55+,0.2331575864088921,25%
5674,65,Convertible,18807.0,4379.0,rural,0.2,1,1,55+,0.23283883660337998,20%
2621,18,SUV,6200.0,4381.0,urban,0.0,0,0,<25,0.7066129032256925,0%
8101,39,Saloon,5946.0,4382.0,rural,0.15,1,1,35-44,0.7369660275814435,15%
5449,41,Convertible,19663.0,4382.0,urban,0.05,1,1,35-44,0.22285510857955435,5%
3803,47,SUV,18622.0,4382.0,urban,0.2,1,1,45-54,0.23531307056168857,20%
3539,52,SUV,14449.0,4382.0,urban,0.2,1,0,45-54,0.30327358294689577,20%
3756,42,Convertible,22741.0,4383.0,rural,0.1,1,1,35-44,0.1927355877050177,10%
4749,65,Convertible,13750.0,4383.0,rural,0.2,1,1,55+,0.31876363636361316,20%
9871,35,Convertible,12339.0,4384.0,urban,0.2,1,0,35-44,0.3552962152524228,20%
526,62,Convertible,19202.0,4384.0,rural,0.1,1,1,55+,0.22830955108841638,10%
5497,22,Saloon,5111.0,4385.0,rural,0.0,0,0,<25,0.8579534337701314,0%
8528,39,Saloon,15760.0,4385.0,rural,0.2,1,0,35-44,0.2782360406091194,20%
3417,51,SUV,7141.0,4385.0,urban,0.25,1,0,45-54,0.6140596555103467,25%
2475,35,SUV,15792.0,4386.0,urban,0.0,0,0,35-44,0.2777355623100128,0%
4076,59,Convertible,12294.0,4386.0,urban,0.15,1,0,55+,0.3567593948267157,15%
1608,23,Convertible,15863.0,4387.0,urban,0.0,0,0,<25,0.2765555065245996,0%
9630,26,SUV,19084.0,4387.0,urban,0.0,0,0,25-34,0.22987843219449644,0%
8613,33,Convertible,26468.0,4388.0,rural,0.25,1,1,25-34,0.16578509898745028,25%
1344,55,SUV,5693.0,4388.0,urban,0.25,1,1,55+,0.7707711224309203,25%
2697,27,Convertible,23626.0,4390.0,urban,0.0,0,0,25-34,0.18581224075170635,0%
288,31,SUV,8940.0,4390.0,urban,0.05,1,0,25-34,0.49105145413864754,5%
8915,46,Convertible,16977.0,4390.0,rural,0.1,1,0,45-54,0.2585851446073948,10%
5492,25,Convertible,14974.0,4391.0,urban,0.0,0,0,25-34,0.2932416188059107,0%
9893,41,Convertible,13718.0,4391.0,rural,0.05,1,1,35-44,0.32009039218542645,5%
3117,28,Convertible,9352.0,4392.0,urban,0.2,1,1,25-34,0.46963216424289245,20%
1051,54,Saloon,11448.0,4392.0,rural,0.2,1,0,45-54,0.38364779874210486,20%
7068,23,Saloon,13883.0,4397.0,urban,0.2,1,0,<25,0.3167182885543242,20%
6087,20,SUV,9243.0,4397.0,urban,0.2,1,0,<25,0.47571134912901913,20%
114,50,SUV,9283.0,4397.0,urban,0.1,1,1,45-54,0.47366153183233073,10%
7092,47,Saloon,7271.0,4398.0,rural,0.15,1,1,45-54,0.6048686563057895,15%
8543,22,SUV,9694.0,4399.0,rural,0.05,1,0,<25,0.45378584691557106,5%
1150,65,Convertible,24975.0,4400.0,rural,0.05,1,1,55+,0.17617617617616912,5%
3113,33,Saloon,10507.0,4401.0,rural,0.25,1,0,25-34,0.4188636147329952,25%
3346,64,Convertible,18505.0,4401.0,urban,0.05,1,1,55+,0.23782761415832274,5%
7959,26,Convertible,16120.0,4402.0,urban,0.1,1,1,25-34,0.2730769230769061,10%
3936,26,Saloon,6150.0,4403.0,urban,0.1,1,0,25-34,0.715934959349477,10%
3826,51,Saloon,13038.0,4403.0,urban,0.15,1,1,45-54,0.3377051695044993,15%
8382,44,Convertible,9546.0,4404.0,rural,0.25,1,0,35-44,0.4613450659961804,25%
652,32,Convertible,18605.0,4406.0,urban,0.05,1,0,25-34,0.23681805966136862,5%
7945,30,Convertible,16094.0,4407.0,rural,0.0,0,0,25-34,0.2738287560581413,0%
1194,59,Saloon,8262.0,4407.0,rural,0.15,1,1,55+,0.5334059549745178,15%
352,62,SUV,16845.0,4408.0,rural,0.1,1,1,55+,0.26168002374590316,10%
2565,43,Convertible,14327.0,4409.0,urban,0.1,1,1,35-44,0.3077406295804908,10%
5362,54,SUV,8690.0,4409.0,rural,0.05,1,0,45-54,0.5073647871115642,5%
1522,58,SUV,19744.0,4410.0,rural,0.25,1,1,55+,0.22335899513775206,25%
8288,42,SUV,9763.0,4411.0,urban,0.15,1,0,35-44,0.4518078459489448,15%
5407,52,SUV,6132.0,4411.0,urban,0.0,0,0,45-54,0.7193411611218656,0%
3148,61,Convertible,13292.0,4411.0,rural,0.15,1,0,55+,0.33185374661447997,15%
5447,50,SUV,15443.0,4412.0,rural,0.1,1,0,45-54,0.28569578449781224,10%
7654,55,Saloon,5225.0,4412.0,urban,0.15,1,0,55+,0.8444019138754364,15%
911,57,Saloon,4554.0,4413.0,rural,0.2,1,1,55+,0.9690382081684301,20%
3226,20,SUV,8194.0,4414.0,urban,0.25,1,0,<25,0.538686844032153,25%
8477,26,SUV,17924.0,4415.0,urban,0.25,1,0,25-34,0.24631778620842187,25%
6263,44,Saloon,12941.0,4415.0,urban,0.15,1,1,35-44,0.34116374314192555,15%
4347,31,SUV,16189.0,4416.0,urban,0.0,0,0,25-34,0.2727778120946153,0%
4218,31,Convertible,24395.0,4419.0,rural,0.0,0,0,25-34,0.1811436769829809,0%
7191,61,SUV,5927.0,4420.0,rural,0.05,1,1,55+,0.745739834654843,5%
9752,33,Convertible,17411.0,4421.0,rural,0.0,0,0,25-34,0.2539199356728359,0%
6058,24,SUV,7010.0,4425.0,rural,0.0,0,0,<25,0.6312410841653878,0%
3139,21,Saloon,5617.0,4425.0,rural,0.25,1,0,<25,0.7877870749509012,25%
8951,41,Convertible,16369.0,4425.0,rural,0.1,1,0,35-44,0.2703280591361555,10%
4012,35,Saloon,11942.0,4426.0,rural,0.25,1,1,35-44,0.3706246859822165,25%
4183,51,Convertible,15356.0,4426.0,rural,0.1,1,0,45-54,0.28822610054699865,10%
3662,19,Convertible,16075.0,4427.0,rural,0.1,1,1,<25,0.2753965785380855,10%
7271,37,Convertible,11633.0,4427.0,urban,0.15,1,1,35-44,0.38055531677122145,15%
1691,48,Convertible,13930.0,4427.0,urban,0.25,1,0,45-54,0.31780330222538994,25%
8050,54,Convertible,10888.0,4427.0,urban,0.1,1,1,45-54,0.406594415870646,10%
5339,24,SUV,13294.0,4428.0,urban,0.25,1,1,<25,0.3330825936512462,25%
8658,26,SUV,13607.0,4428.0,urban,0.2,1,0,25-34,0.32542073932532334,20%
7968,35,Convertible,15254.0,4429.0,urban,0.05,1,0,35-44,0.2903500721122138,5%
4118,20,SUV,17833.0,4430.0,urban,0.0,0,0,<25,0.248415858240327,0%
4949,31,Convertible,10918.0,4430.0,rural,0.0,0,0,25-34,0.40575196922509565,0%
6415,33,SUV,18576.0,4430.0,urban,0.15,1,0,25-34,0.2384797588285832,15%
359,48,Convertible,12463.0,4434.0,rural,0.05,1,1,45-54,0.35577308834146226,5%
20,23,Saloon,9447.0,4435.0,urban,0.15,1,0,<25,0.46946120461517205,15%
9719,29,Convertible,15615.0,4435.0,rural,0.05,1,1,25-34,0.2840217739353004,5%
3319,40,Convertible,24238.0,4435.0,urban,0.15,1,0,35-44,0.18297714332864992,15%
6286,19,SUV,9429.0,4437.0,urban,0.0,0,0,<25,0.47056951956724247,0%
9271,32,Convertible,19912.0,4438.0,rural,0.05,1,0,25-34,0.22288067496985622,5%
3885,23,Saloon,15694.0,4439.0,urban,0.2,1,1,<25,0.28284694787815196,20%
7778,25,SUV,5937.0,4439.0,rural,0.0,0,0,25-34,0.7476840154959158,0%
8121,27,SUV,4827.0,4440.0,urban,0.0,0,0,25-34,0.919825978868672,0%
2687,33,Convertible,12373.0,4440.0,urban,0.0,0,0,25-34,0.3588458740806305,0%
5882,23,Convertible,26122.0,4441.0,rural,0.0,0,0,<25,0.17000995329606577,0%
8595,50,SUV,19057.0,4441.0,urban,0.2,1,1,45-54,0.2330377289184954,20%
883,37,SUV,14759.0,4442.0,rural,0.15,1,1,35-44,0.3009689003319804,15%
7852,50,Convertible,17241.0,4443.0,rural,0.25,1,1,45-54,0.25769966939271166,25%
2756,19,Saloon,10706.0,4444.0,rural,0.0,0,0,<25,0.4150943396226027,0%
5024,18,Saloon,4911.0,4444.0,urban,0.0,0,0,<25,0.9049073508448574,0%
4551,34,Convertible,19049.0,4444.0,rural,0.0,0,0,25-34,0.23329308625123454,0%
3507,56,Saloon,8817.0,4445.0,urban,0.1,1,1,55+,0.504139730066859,10%
6352,58,SUV,16920.0,4447.0,rural,0.15,1,0,55+,0.2628250591016393,15%
7339,23,Convertible,19046.0,4450.0,rural,0.0,0,0,<25,0.23364485981307184,0%
6474,63,Saloon,13052.0,4450.0,urban,0.15,1,0,55+,0.3409439166411017,15%
3937,26,SUV,14688.0,4453.0,rural,0.25,1,0,25-34,0.30317265795204906,25%
3200,58,Convertible,18979.0,4453.0,urban,0.05,1,1,55+,0.23462774645659756,5%
7863,58,Convertible,18117.0,4453.0,urban,0.1,1,1,55+,0.2457912457912322,10%
6177,39,Convertible,14396.0,4454.0,rural,0.2,1,0,35-44,0.30939149763821133,20%
1688,33,Saloon,13312.0,4456.0,urban,0.0,0,0,25-34,0.3347355769230518,0%
8886,39,SUV,7624.0,4457.0,rural,0.15,1,0,35-44,0.5846012591814553,15%
3802,38,Convertible,14507.0,4458.0,urban,0.1,1,1,35-44,0.30729992417451524,10%
60,51,Saloon,5771.0,4458.0,urban,0.15,1,0,45-54,0.7724831051809439,15%
9122,26,SUV,18241.0,4459.0,urban,0.1,1,1,25-34,0.24444931747161644,10%
556,22,Convertible,18615.0,4460.0,rural,0.05,1,1,<25,0.23959172710178675,5%
5020,27,Convertible,22610.0,4460.0,urban,0.05,1,1,25-34,0.19725785050861577,5%
9112,47,Convertible,14062.0,4460.0,urban,0.05,1,1,45-54,0.31716683259846984,5%
6952,37,Convertible,15678.0,4461.0,rural,0.05,1,0,35-44,0.2845388442403186,5%
3282,50,Convertible,18992.0,4462.0,rural,0.1,1,0,45-54,0.23494102780116707,10%
7319,58,Convertible,16343.0,4462.0,urban,0.1,1,0,55+,0.27302208896773705,10%
5265,63,Convertible,11311.0,4462.0,rural,0.05,1,1,55+,0.39448324639727744,5%
6024,26,SUV,4588.0,4463.0,rural,0.0,0,0,25-34,0.9727550130773817,0%
7924,56,SUV,13314.0,4463.0,rural,0.2,1,1,55+,0.33521105603122014,20%
301,21,SUV,10773.0,4464.0,rural,0.05,1,0,<25,0.41436925647448114,5%
6312,37,SUV,6218.0,4464.0,urban,0.1,1,1,35-44,0.7179157285299584,10%
6795,58,SUV,17136.0,4465.0,rural,0.2,1,1,55+,0.2605625583566608,20%
6133,23,Convertible,24862.0,4467.0,rural,0.0,0,0,<25,0.1796717882712501,0%
3271,63,Saloon,12022.0,4467.0,rural,0.15,1,1,55+,0.3715687905506262,15%
5026,33,Convertible,14306.0,4468.0,urban,0.2,1,0,25-34,0.31231651055499005,20%
6152,21,SUV,15809.0,4469.0,rural,0.0,0,0,<25,0.28268707698144835,0%
6542,62,Saloon,4560.0,4469.0,urban,0.15,1,0,55+,0.9800438596489078,15%
6205,25,Saloon,7944.0,4471.0,rural,0.15,1,0,25-34,0.5628147029203722,15%
1621,48,Convertible,10866.0,4471.0,urban,0.0,0,0,45-54,0.4114669611632237,0%
368,57,SUV,15186.0,4472.0,rural,0.1,1,1,55+,0.2944817595153237,10%
3567,41,Convertible,21163.0,4473.0,urban,0.1,1,1,35-44,0.21135944809336052,10%
8221,56,Convertible,23578.0,4473.0,urban,0.1,1,0,55+,0.18971074730680337,10%
367,42,Convertible,11881.0,4474.0,rural,0.05,1,1,35-44,0.37656762898742724,5%
4312,56,SUV,15910.0,4474.0,rural,0.05,1,1,55+,0.2812067881835147,5%
303,57,Convertible,24168.0,4474.0,rural,0.1,1,1,55+,0.18512082092021742,10%
5734,22,Saloon,9827.0,4475.0,urban,0.0,0,0,<25,0.45537804009357324,0%
7689,26,SUV,16327.0,4475.0,urban,0.2,1,0,25-34,0.2740858700312198,20%
9396,32,Convertible,17332.0,4475.0,urban,0.0,0,0,25-34,0.2581929379182865,0%
6254,48,Saloon,11083.0,4475.0,urban,0.0,0,0,45-54,0.4037715420012267,0%
1198,25,SUV,10400.0,4476.0,urban,0.0,0,0,25-34,0.430384615384574,0%
437,27,Saloon,9710.0,4476.0,rural,0.15,1,1,25-34,0.46096807415031293,15%
8509,24,SUV,4750.0,4477.0,rural,0.25,1,1,<25,0.9425263157892751,25%
3173,28,Saloon,7776.0,4478.0,urban,0.0,0,0,25-34,0.5758744855966337,0%
1314,38,SUV,11663.0,4478.0,rural,0.15,1,0,35-44,0.38394924119005536,15%
857,61,SUV,4908.0,4478.0,urban,0.25,1,0,55+,0.9123879380601237,25%
7101,43,SUV,19524.0,4479.0,urban,0.1,1,0,35-44,0.22940995697601774,10%
8418,33,SUV,5314.0,4480.0,urban,0.1,1,0,25-34,0.84305607828362,10%
9885,40,Convertible,14873.0,4480.0,rural,0.15,1,1,35-44,0.30121697034893424,15%
1360,56,SUV,6861.0,4480.0,urban,0.25,1,0,55+,0.6529660399357742,25%
867,32,Convertible,19802.0,4483.0,rural,0.0,0,0,25-34,0.22639127360871494,0%
7268,44,SUV,16263.0,4484.0,urban,0.2,1,1,35-44,0.27571788722866164,20%
9262,52,Saloon,10678.0,4484.0,urban,0.15,1,0,45-54,0.4199288256227365,15%
5747,46,Convertible,17309.0,4485.0,rural,0.1,1,1,45-54,0.25911375584954305,10%
5349,47,Saloon,9325.0,4485.0,urban,0.25,1,0,45-54,0.4809651474530315,25%
4419,48,Convertible,24286.0,4485.0,urban,0.05,1,0,45-54,0.18467429794942827,5%
9962,51,Saloon,16139.0,4485.0,urban,0.2,1,0,45-54,0.2778982588759974,20%
8324,33,SUV,17233.0,4486.0,rural,0.0,0,0,25-34,0.26031451285323154,0%
1332,42,SUV,15741.0,4486.0,rural,0.15,1,0,35-44,0.2849882472523801,15%
9839,52,SUV,9773.0,4487.0,rural,0.2,1,1,45-54,0.45912207101192476,20%
7468,24,Convertible,22670.0,4488.0,urban,0.0,0,0,<25,0.19797088663430976,0%
1731,47,Saloon,8155.0,4488.0,urban,0.15,1,0,45-54,0.5503372164315695,15%
8329,48,Saloon,10622.0,4488.0,rural,0.25,1,1,45-54,0.42251929956689677,25%
924,60,Convertible,19278.0,4490.0,rural,0.1,1,0,55+,0.23290797800600513,10%
1247,24,SUV,13193.0,4491.0,rural,0.2,1,1,<25,0.34040779201088905,20%
9606,40,Saloon,5240.0,4491.0,rural,0.15,1,0,35-44,0.8570610687021264,15%
382,53,SUV,8785.0,4491.0,rural,0.2,1,1,45-54,0.511212293682355,20%
3568,23,Convertible,12778.0,4492.0,rural,0.0,0,0,<25,0.3515417123180191,0%
5821,27,Convertible,19219.0,4492.0,rural,0.15,1,1,25-34,0.23372704094904867,15%
7165,21,Saloon,8706.0,4494.0,urban,0.0,0,0,<25,0.5161957270847098,0%
6251,42,Saloon,4804.0,4494.0,rural,0.15,1,1,35-44,0.9354704412987228,15%
5035,21,Convertible,20540.0,4495.0,urban,0.0,0,0,<25,0.21884128529697083,0%
3550,36,Convertible,12768.0,4495.0,rural,0.1,1,0,35-44,0.3520520050125037,10%
170,34,SUV,14482.0,4496.0,rural,0.0,0,0,25-34,0.31045435713297126,0%
1024,35,Convertible,21606.0,4496.0,rural,0.05,1,1,35-44,0.20809034527445117,5%
83,45,SUV,4772.0,4497.0,rural,0.05,1,1,45-54,0.9423721709972878,5%
6017,39,Convertible,22396.0,4498.0,urban,0.2,1,1,35-44,0.20083943561349343,20%
7667,56,Convertible,15574.0,4498.0,urban,0.2,1,1,55+,0.28881469115190134,20%
4874,21,Convertible,21887.0,4499.0,urban,0.0,0,0,<25,0.20555580938455678,0%
9744,25,SUV,10149.0,4499.0,urban,0.0,0,0,25-34,0.44329490590201565,0%
8194,27,SUV,19852.0,4499.0,urban,0.05,1,1,25-34,0.22662704009670429,5%
9076,48,SUV,10403.0,4499.0,urban,0.15,1,1,45-54,0.43247140248001226,15%
7952,51,Saloon,12507.0,4499.0,rural,0.0,0,0,45-54,0.3597185576077109,0%
826,24,Saloon,4892.0,4500.0,urban,0.0,0,0,<25,0.9198691741617089,0%
1625,32,SUV,5859.0,4500.0,urban,0.15,1,0,25-34,0.7680491551457982,15%
7713,45,Convertible,17707.0,4500.0,rural,0.0,0,0,45-54,0.2541367820635763,0%
4462,24,Convertible,24557.0,4503.0,rural,0.0,0,0,<25,0.18336930406807903,0%
77,47,SUV,13458.0,4503.0,urban,0.0,0,0,45-54,0.33459652251446464,0%
8591,48,Convertible,15907.0,4504.0,rural,0.05,1,1,45-54,0.2831457848745657,5%
9398,42,SUV,5386.0,4505.0,urban,0.1,1,1,35-44,0.8364277757146609,10%
6765,49,Saloon,8949.0,4505.0,rural,0.25,1,1,45-54,0.5034082020336905,25%
5505,40,Convertible,17465.0,4506.0,urban,0.15,1,0,35-44,0.25800171772114183,15%
6581,40,Convertible,18369.0,4506.0,rural,0.1,1,0,35-44,0.24530458925362048,10%
5820,61,Convertible,17952.0,4507.0,rural,0.15,1,1,55+,0.2510583778965992,15%
6488,26,Saloon,5192.0,4508.0,rural,0.15,1,1,25-34,0.8682588597841162,15%
5028,52,Convertible,17112.0,4509.0,urban,0.05,1,1,45-54,0.2634992987377125,5%
7200,61,Convertible,9663.0,4509.0,urban,0.1,1,0,55+,0.4666252716547173,10%
4520,57,Saloon,7037.0,4510.0,rural,0.15,1,0,55+,0.6408981099899614,15%
8982,38,Convertible,10208.0,4511.0,rural,0.2,1,1,35-44,0.441908307209988,20%
7595,65,Convertible,12634.0,4512.0,urban,0.1,1,0,55+,0.35713154978626266,10%
6351,25,SUV,8348.0,4514.0,rural,0.0,0,0,25-34,0.5407283181599736,0%
5172,27,SUV,19670.0,4514.0,urban,0.05,1,0,25-34,0.2294865277071566,5%
1372,20,SUV,10646.0,4515.0,urban,0.25,1,0,<25,0.4241029494645478,25%
8033,31,SUV,19099.0,4515.0,urban,0.05,1,1,25-34,0.23639981150844355,5%
8795,58,SUV,8830.0,4518.0,urban,0.25,1,1,55+,0.5116647791618899,25%
4891,30,SUV,9486.0,4520.0,rural,0.0,0,0,25-34,0.476491671937542,0%
9522,20,Convertible,24308.0,4522.0,urban,0.0,0,0,<25,0.18602929076846364,0%
6384,19,SUV,8358.0,4522.0,urban,0.0,0,0,<25,0.5410385259630843,0%
4866,59,Saloon,7128.0,4522.0,urban,0.15,1,0,55+,0.6343995510661287,15%
3011,51,Convertible,24515.0,4525.0,rural,0.05,1,1,45-54,0.18458086885579503,5%
9217,36,SUV,5365.0,4526.0,urban,0.15,1,1,35-44,0.8436160298227691,15%
4559,38,Saloon,9872.0,4527.0,urban,0.0,0,0,35-44,0.4585696920583004,0%
4317,20,SUV,4750.0,4528.0,urban,0.05,1,1,<25,0.9532631578945361,5%
6732,53,Convertible,18968.0,4528.0,rural,0.05,1,1,45-54,0.23871784057358506,5%
2665,48,SUV,8506.0,4530.0,urban,0.0,0,0,45-54,0.5325652480601302,0%
6097,34,SUV,7279.0,4531.0,urban,0.25,1,0,25-34,0.6224756147821647,25%
8232,26,Convertible,12657.0,4532.0,urban,0.0,0,0,25-34,0.35806273208498396,0%
222,53,SUV,13385.0,4533.0,urban,0.05,1,0,45-54,0.3386626821068107,5%
9342,63,SUV,8658.0,4533.0,rural,0.2,1,0,55+,0.523562023561963,20%
7393,53,Saloon,14445.0,4534.0,urban,0.15,1,1,45-54,0.3138802353755407,15%
7792,64,Convertible,8346.0,4534.0,urban,0.05,1,0,55+,0.5432542535345622,5%
33,30,Convertible,19584.0,4535.0,urban,0.0,0,0,25-34,0.23156658496730842,0%
4709,65,Convertible,12708.0,4535.0,urban,0.1,1,1,55+,0.35686181932638045,10%
7511,19,SUV,14203.0,4537.0,urban,0.1,1,1,<25,0.3194395550235641,10%
5650,18,SUV,5065.0,4538.0,rural,0.0,0,0,<25,0.8959526159919257,0%
5274,36,SUV,15661.0,4539.0,rural,0.25,1,1,35-44,0.28982823574482536,25%
8618,48,Saloon,15956.0,4539.0,rural,0.15,1,0,45-54,0.2844697919277836,15%
8992,34,Saloon,11960.0,4540.0,rural,0.0,0,0,25-34,0.37959866220732613,0%
5575,52,Saloon,14417.0,4540.0,urban,0.0,0,0,45-54,0.31490601373376464,0%
7992,19,SUV,7569.0,4541.0,urban,0.0,0,0,<25,0.5999471528602721,0%
2954,29,Convertible,14842.0,4541.0,urban,0.05,1,0,25-34,0.30595607061040925,5%
839,42,Saloon,7945.0,4541.0,urban,0.0,0,0,35-44,0.5715544367526026,0%
958,62,Convertible,9290.0,4541.0,urban,0.05,1,1,55+,0.4888051668460184,5%
9319,24,SUV,9163.0,4542.0,rural,0.0,0,0,<25,0.49568918476476087,0%
2712,39,SUV,18117.0,4542.0,rural,0.15,1,0,35-44,0.25070375890046637,15%
3691,25,Convertible,15059.0,4544.0,rural,0.0,0,0,25-34,0.30174646390860604,0%
8916,42,Saloon,10625.0,4546.0,rural,0.25,1,0,35-44,0.4278588235293715,25%
7192,20,Convertible,16417.0,4549.0,urban,0.0,0,0,<25,0.27709082049093764,0%
3589,51,SUV,9612.0,4549.0,rural,0.05,1,0,45-54,0.4732625884310785,5%
8095,51,Saloon,13738.0,4549.0,urban,0.0,0,0,45-54,0.3311253457562723,0%
7707,30,Convertible,14831.0,4550.0,rural,0.2,1,1,25-34,0.30678983210840083,20%
4586,37,Convertible,25439.0,4551.0,rural,0.0,0,0,35-44,0.17889854160933297,0%
4831,42,SUV,14035.0,4552.0,urban,0.25,1,0,35-44,0.3243320270751461,25%
3393,56,Convertible,13859.0,4552.0,rural,0.2,1,1,55+,0.3284508261779112,20%
142,34,SUV,17863.0,4554.0,urban,0.1,1,0,25-34,0.25494037955549154,10%
1733,43,Convertible,11270.0,4554.0,rural,0.1,1,1,35-44,0.4040816326530254,10%
7495,45,SUV,15595.0,4554.0,urban,0.0,0,0,45-54,0.29201667201024095,0%
1397,52,SUV,18625.0,4554.0,rural,0.05,1,1,45-54,0.24451006711408083,5%
8814,29,SUV,17513.0,4556.0,rural,0.15,1,0,25-34,0.2601496031519294,15%
5277,37,Saloon,10371.0,4556.0,urban,0.15,1,1,35-44,0.43930189952748633,15%
5657,25,Convertible,11522.0,4557.0,rural,0.0,0,0,25-34,0.395504252733866,0%
3775,23,Convertible,11745.0,4558.0,rural,0.0,0,0,<25,0.38808003405701247,0%
1416,28,Saloon,15397.0,4559.0,rural,0.15,1,1,25-34,0.2960966422030073,15%
8410,49,Convertible,24871.0,4560.0,urban,0.05,1,0,45-54,0.1833460656989995,5%
2557,51,SUV,14408.0,4560.0,rural,0.1,1,0,45-54,0.3164908384230763,10%
8593,34,Convertible,26172.0,4561.0,urban,0.05,1,1,25-34,0.17427021244076973,5%
7288,46,Convertible,24207.0,4561.0,rural,0.1,1,1,45-54,0.18841657371833814,10%
7217,63,SUV,18207.0,4563.0,rural,0.1,1,1,55+,0.2506178942164964,10%
5553,65,Convertible,13625.0,4563.0,rural,0.15,1,1,55+,0.33489908256878276,15%
3669,55,Saloon,6552.0,4566.0,rural,0.25,1,0,55+,0.6968864468863405,25%
943,60,Convertible,21163.0,4566.0,urban,0.05,1,0,55+,0.2157539101261534,5%
9906,32,Saloon,9973.0,4567.0,rural,0.0,0,0,25-34,0.45793642835651677,0%
1197,44,Convertible,21004.0,4567.0,urban,0.0,0,0,35-44,0.21743477432868893,0%
2691,56,SUV,14339.0,4567.0,rural,0.15,1,1,55+,0.31850198758628084,15%
2430,34,Convertible,21131.0,4568.0,urban,0.0,0,0,25-34,0.21617528749229964,0%
3994,61,Convertible,14344.0,4569.0,rural,0.05,1,0,55+,0.3185303959843615,5%
3336,22,Convertible,22676.0,4570.0,rural,0.0,0,0,<25,0.2015346621979096,0%
4536,26,SUV,6045.0,4570.0,rural,0.1,1,1,25-34,0.7559966914804374,10%
5299,32,SUV,9865.0,4571.0,rural,0.2,1,1,25-34,0.46335529650274065,20%
688,65,Saloon,4618.0,4571.0,rural,0.15,1,0,55+,0.9898224339538783,15%
1119,58,Saloon,6820.0,4572.0,urban,0.15,1,0,55+,0.6703812316714559,15%
5479,39,Convertible,24726.0,4573.0,rural,0.0,0,0,35-44,0.18494701933186988,0%
7293,32,Convertible,12813.0,4574.0,urban,0.05,1,1,25-34,0.35698119097788517,5%
697,28,SUV,11468.0,4575.0,rural,0.0,0,0,25-34,0.39893617021273114,0%
2994,32,SUV,15255.0,4575.0,rural,0.0,0,0,25-34,0.29990167158306785,0%
5651,44,SUV,8025.0,4575.0,urban,0.15,1,0,35-44,0.5700934579438541,15%
1683,19,Saloon,13074.0,4576.0,urban,0.0,0,0,<25,0.3500076487685215,0%
9326,21,Saloon,10795.0,4576.0,rural,0.0,0,0,<25,0.423899953682221,0%
2985,55,SUV,8621.0,4576.0,urban,0.25,1,1,55+,0.5307968913118511,25%
660,61,SUV,17605.0,4579.0,urban,0.15,1,0,55+,0.26009656347627036,15%
3914,37,SUV,19942.0,4581.0,rural,0.2,1,0,35-44,0.2297161769130363,20%
5593,22,Convertible,19189.0,4585.0,urban,0.0,0,0,<25,0.23893897545467513,0%
3975,33,Saloon,6574.0,4585.0,rural,0.15,1,0,25-34,0.6974444782475361,15%
6524,36,SUV,19934.0,4585.0,urban,0.2,1,1,35-44,0.23000902979832297,20%
8927,22,Convertible,19251.0,4586.0,urban,0.0,0,0,<25,0.23822139109655402,0%
7555,20,Convertible,7650.0,4586.0,urban,0.0,0,0,<25,0.5994771241829281,0%
8657,45,Saloon,16359.0,4586.0,urban,0.15,1,1,45-54,0.2803349838009487,15%
3525,60,SUV,15919.0,4587.0,urban,0.15,1,1,55+,0.2881462403417119,15%
87,20,SUV,10633.0,4589.0,urban,0.0,0,0,<25,0.4315809273017557,0%
8234,24,SUV,5596.0,4589.0,rural,0.0,0,0,<25,0.8200500357396675,0%
9701,64,Convertible,19928.0,4589.0,urban,0.1,1,1,55+,0.23027900441588567,10%
4196,50,Convertible,19398.0,4591.0,rural,0.05,1,1,45-54,0.23667388390554506,5%
546,18,Saloon,13772.0,4592.0,rural,0.0,0,0,<25,0.33343014812660954,0%
4358,18,SUV,17813.0,4593.0,urban,0.0,0,0,<25,0.25784539381349253,0%
5227,20,Saloon,9424.0,4594.0,urban,0.0,0,0,<25,0.48747877758908237,0%
711,39,Saloon,9073.0,4594.0,urban,0.25,1,0,35-44,0.5063374848450891,25%
7358,39,Convertible,18413.0,4594.0,rural,0.2,1,1,35-44,0.24949763753868193,20%
8462,52,Saloon,8770.0,4595.0,rural,0.15,1,1,45-54,0.5239452679588912,15%
